stage,rank,logistic_weight,random_forest_weight,gradient_boosting_weight,log_loss,top1,ece,selected,search_skipped,skip_reason
fine,42,0.03,0.16,0.81,0.04754188998010533,0.984875,0.009626677586459435,False,False,
fine,43,0.03,0.19,0.78,0.04754314609585696,0.985125,0.010300907403425147,False,False,
fine,44,0.03,0.2,0.77,0.0475694703673188,0.98525,0.010686233069603744,False,False,
fine,45,0.03,0.15,0.8200000000000001,0.047570565512117864,0.984875,0.009160740222817536,False,False,
fine,46,0.0,0.15,0.85,0.04757264390500216,0.984625,0.006656162289710809,False,False,
fine,47,0.01,0.28,0.71,0.047572679491448146,0.98625,0.012241791811478667,False,False,
fine,48,0.02,0.25,0.73,0.04757398643723686,0.986125,0.01204527034121272,False,False,
fine,49,0.02,0.13,0.85,0.04758473347461299,0.98475,0.007680789023658241,False,False,
fine,50,0.01,0.13,0.86,0.04759795900544776,0.984625,0.006716213313340821,False,False,
fine,51,0.0,0.3,0.7000000000000001,0.047603449434336136,0.98625,0.012144619728278119,False,False,
fine,52,0.03,0.21,0.76,0.04760742988245489,0.9855,0.011257397054708247,False,False,
fine,53,0.03,0.14,0.8300000000000001,0.04761573721450042,0.984875,0.009045658032741492,False,False,
fine,54,0.02,0.26,0.72,0.04765059719494381,0.98625,0.012508081442417808,False,False,
fine,55,0.03,0.22,0.75,0.04765636542796809,0.98575,0.011934431858391542,False,False,
fine,56,0.01,0.29,0.7000000000000001,0.04766414719781748,0.98625,0.01287768850795195,False,False,
fine,57,0.03,0.13,0.84,0.04767885125810297,0.98475,0.008479913116328446,False,False,
fine,58,0.02,0.12,0.86,0.04769308247268374,0.98475,0.007217349770234628,False,False,
fine,59,0.0,0.14,0.86,0.047704858045348866,0.9845,0.00581354001228143,False,False,
fine,60,0.03,0.23,0.74,0.04771568783741681,0.985875,0.012087812118449056,False,False,
fine,61,0.02,0.27,0.71,0.04773626415219165,0.98625,0.012773286420108118,False,False,
fine,62,0.01,0.12,0.87,0.047737742991493894,0.984375,0.006245886521570646,False,False,
fine,63,0.04,0.16,0.8,0.047760612185660266,0.985,0.010318777583019365,False,False,
fine,64,0.03,0.12,0.85,0.047761597630520784,0.98475,0.0081293108368323,False,False,
fine,65,0.04,0.17,0.79,0.04776328607319571,0.985125,0.010335638586404697,False,False,
fine,66,0.04,0.15,0.81,0.04777200287448307,0.984875,0.009977630207674556,False,False,
fine,67,0.04,0.18,0.78,0.04777907652204675,0.985125,0.011027936845547634,False,False,
fine,68,0.03,0.24,0.73,0.04778486843356149,0.986125,0.012527723993445974,False,False,
fine,69,0.04,0.14,0.8200000000000001,0.04779854233631584,0.984875,0.00951224958404815,False,False,
fine,70,0.04,0.19,0.77,0.04780714944444701,0.98525,0.011060598743164462,False,False,
fine,71,0.02,0.11,0.87,0.04782565094334487,0.984375,0.006721402335531353,False,False,
fine,72,0.02,0.28,0.7000000000000001,0.04783059250901504,0.98625,0.013485201226366334,False,False,
fine,73,0.04,0.13,0.8300000000000001,0.04784147913658389,0.984875,0.009396430373621069,False,False,
fine,74,0.04,0.2,0.76,0.04784676689931349,0.9855,0.011534850662078638,False,False,
fine,75,0.0,0.13,0.87,0.047863411775232394,0.984375,0.005468261672864148,False,False,
fine,76,0.03,0.25,0.72,0.04786343108890112,0.98625,0.012990573146688186,False,False,
fine,77,0.03,0.11,0.86,0.04786597036896254,0.98475,0.007940524435718105,False,False,
fine,78,0.04,0.21,0.75,0.04789727273320549,0.985875,0.012110092156730142,False,False,
fine,79,0.04,0.12,0.84,0.047902262390025464,0.98475,0.009070039825356967,False,False,
fine,80,0.01,0.11,0.88,0.04790515121484859,0.98425,0.00596582469861986,False,False,
fine,81,0.03,0.26,0.71,0.047950945583020876,0.98625,0.013376835314554804,False,False,
fine,82,0.04,0.22,0.74,0.04795808087163795,0.986,0.012589933563031067,False,False,
fine,83,0.04,0.11,0.85,0.047982588905092556,0.98475,0.00857689124981234,False,False,
fine,84,0.02,0.1,0.88,0.04798531228776649,0.98425,0.006323520057551592,False,False,
fine,85,0.03,0.1,0.87,0.04799434835885145,0.984625,0.007583240167837768,False,False,
fine,86,0.05,0.15,0.8,0.04801964950083736,0.985125,0.010519269915793057,False,False,
fine,87,0.05,0.16,0.79,0.048023656007500436,0.98525,0.010873915207411359,False,False,
fine,88,0.04,0.23,0.73,0.048028665687169576,0.986125,0.013010177645672603,False,False,
fine,89,0.05,0.14,0.81,0.04802965516972743,0.985125,0.010277893254817375,False,False,
fine,90,0.05,0.17,0.78,0.0480407230486404,0.98525,0.01136555008724482,False,False,
fine,91,0.03,0.27,0.7000000000000001,0.0480470220081411,0.986375,0.013716088098674058,False,False,
fine,92,0.0,0.12,0.88,0.04805150694114559,0.98425,0.005097095561465111,False,False,
fine,93,0.05,0.13,0.8200000000000001,0.04805476310950034,0.985,0.010225700122392456,False,False,
fine,94,0.05,0.18,0.77,0.04807001448172309,0.985375,0.01185864934179327,False,False,
fine,95,0.04,0.1,0.86,0.048084465676366796,0.98475,0.008212570686109658,False,False,
fine,96,0.05,0.12,0.8300000000000001,0.04809623109647738,0.985,0.009609626433135576,False,False,
fine,97,0.01,0.1,0.89,0.04810375383875709,0.984125,0.005829602431495445,False,False,
fine,98,0.04,0.24,0.72,0.04810855401198317,0.98625,0.013359387350446882,False,False,
fine,99,0.05,0.19,0.76,0.04811079140108519,0.985625,0.012498664964709525,False,False,
fine,100,0.05,0.11,0.84,0.048155522339918704,0.984875,0.009642830203575354,False,False,
fine,101,0.05,0.2,0.75,0.048162397444334676,0.986,0.013134370968813903,False,False,
fine,102,0.04,0.25,0.71,0.04819731846522848,0.98625,0.013854235638324431,False,False,
fine,103,0.05,0.21,0.74,0.04822424684831559,0.986125,0.013364991064314295,False,False,
fine,104,0.05,0.1,0.85,0.04823435505793012,0.984875,0.008897738669570207,False,False,
fine,105,0.0,0.11,0.89,0.0482730653219727,0.984125,0.004998737940730072,False,False,
fine,106,0.04,0.26,0.7000000000000001,0.04829457184082219,0.9865,0.014283808114766205,False,False,
fine,107,0.05,0.22,0.73,0.048295814650087754,0.98625,0.013790790006561571,False,False,
fine,108,0.06,0.14,0.8,0.048299331173570464,0.985125,0.010993687270290018,False,False,
fine,109,0.06,0.15,0.79,0.048304214812129355,0.98525,0.01124835666327344,False,False,
fine,110,0.06,0.13,0.81,0.048308445951776746,0.985125,0.010977286600181234,False,False,
fine,111,0.06,0.16,0.78,0.04832213629382204,0.98525,0.011589452000344433,False,False,
fine,112,0.06,0.12,0.8200000000000001,0.04833266187240063,0.985,0.010698068200209807,False,False,
fine,113,0.06,0.17,0.77,0.048352253160605076,0.985375,0.012257954004152598,False,False,
fine,114,0.06,0.11,0.8300000000000001,0.048373254648251915,0.985,0.010331532468328106,False,False,
fine,115,0.05,0.23,0.72,0.048376628579992496,0.9865,0.01420498126237878,False,False,
fine,116,0.06,0.18,0.76,0.04839382206669627,0.985625,0.012846592142036935,False,False,
fine,117,0.06,0.1,0.84,0.048431713185013395,0.984875,0.009962892790634281,False,False,
fine,118,0.06,0.19,0.75,0.04844618356668336,0.985875,0.01345769679390397,False,False,
fine,119,0.05,0.24,0.71,0.04846626230304961,0.986625,0.014594240860045276,False,False,
fine,120,0.06,0.2,0.74,0.04850874980357722,0.986125,0.014089295342635201,False,False,
fine,121,0.0,0.1,0.9,0.04853297088516448,0.984,0.004582888866747797,False,False,
fine,122,0.05,0.25,0.7000000000000001,0.04856432974475529,0.986625,0.01493298957205597,False,False,
fine,123,0.06,0.21,0.73,0.04858099444507066,0.986375,0.014395668228652856,False,False,
fine,124,0.07,0.13,0.8,0.04859584335690077,0.985125,0.011466814238028058,False,False,
fine,125,0.07,0.14,0.79,0.04860122935947441,0.98525,0.011572159281937815,False,False,
fine,126,0.07,0.12,0.81,0.04860447834216737,0.985125,0.011350373101597954,False,False,
fine,127,0.07,0.15,0.78,0.04861966120706108,0.98525,0.011938086962516012,False,False,
fine,128,0.07,0.11,0.8200000000000001,0.04862825706857023,0.985125,0.011107539580286142,False,False,
fine,129,0.07,0.16,0.77,0.04865028573291899,0.985375,0.012832099887956173,False,False,
fine,130,0.06,0.22,0.72,0.04866244438386435,0.98675,0.014934536229067276,False,False,
fine,131,0.07,0.1,0.8300000000000001,0.04866848315339472,0.985,0.010639258305147265,False,False,
fine,132,0.07,0.17,0.76,0.04869235165986171,0.985625,0.01324637617261851,False,False,
fine,133,0.07,0.18,0.75,0.04874519363782494,0.985875,0.013931151560001027,False,False,
fine,134,0.06,0.23,0.71,0.048752672837309004,0.98675,0.015198939534297164,False,False,
fine,135,0.07,0.19,0.74,0.04880821940191964,0.98625,0.014438382379534022,False,False,
fine,136,0.06,0.24,0.7000000000000001,0.04885129356801432,0.98675,0.015538665167091494,False,False,
fine,137,0.07,0.2,0.73,0.04888089932819484,0.9865,0.014999806847988267,False,False,
fine,138,0.08,0.12,0.8,0.04890667600164531,0.985125,0.011814620831738341,False,False,
fine,139,0.08,0.13,0.79,0.04891223388008015,0.98525,0.01201937669852211,False,False,
fine,140,0.08,0.11,0.81,0.04891519897484631,0.985125,0.011697925055280254,False,False,
fine,141,0.08,0.14,0.78,0.04893087631697412,0.98525,0.012511583572458285,False,False,
fine,142,0.08,0.1,0.8200000000000001,0.0489389545413274,0.985125,0.011455278377723062,False,False,
fine,143,0.08,0.15,0.77,0.04896173447223445,0.985375,0.013081123078650291,False,False,
fine,144,0.07,0.21,0.72,0.04896275785681914,0.98675,0.015413782295291232,False,False,
fine,145,0.08,0.16,0.76,0.049004045304644125,0.98575,0.013720533109366674,False,False,
fine,146,0.07,0.22,0.71,0.049053366387267566,0.98675,0.015678183471437172,False,False,
fine,147,0.08,0.17,0.75,0.04905713454096489,0.986,0.01445592707548575,False,False,
fine,148,0.08,0.18,0.74,0.049120403089229096,0.98625,0.014911883924032216,False,False,
fine,149,0.07,0.23,0.7000000000000001,0.04915233734638224,0.98675,0.01598051587836329,False,False,
fine,150,0.08,0.19,0.73,0.049193316065154175,0.9865,0.015591509283361255,False,False,
fine,151,0.09,0.11,0.8,0.04923009523283579,0.985125,0.01253622862623121,False,False,
fine,152,0.09,0.12,0.79,0.049235515868191526,0.98525,0.012642497386599772,False,False,
fine,153,0.09,0.1,0.81,0.04923885658163288,0.985125,0.01225432443077975,False,False,
fine,154,0.09,0.13,0.78,0.04925409276245883,0.98525,0.01313512081645,False,False,
fine,155,0.08,0.2,0.72,0.049275393832622014,0.98675,0.015893028361512844,False,False,
fine,156,0.09,0.14,0.77,0.04928493536738174,0.9855,0.01367945106953336,False,False,
fine,157,0.09,0.15,0.76,0.049327264360887677,0.98575,0.014219614687145077,False,False,
fine,158,0.08,0.21,0.71,0.04936620461798989,0.98675,0.016123900028635903,False,False,
fine,159,0.09,0.16,0.75,0.04938039308652853,0.986,0.014830171467564775,False,False,
fine,160,0.09,0.17,0.74,0.04944371292055958,0.986375,0.015586528253527876,False,False,
fine,161,0.08,0.22,0.7000000000000001,0.04946535836926248,0.98675,0.016461380432349897,False,False,
fine,162,0.09,0.18,0.73,0.04951668156625331,0.9865,0.016214453364480654,False,False,
fine,163,0.1,0.1,0.8,0.04956486959039521,0.985,0.013130621317331113,False,False,
fine,164,0.1,0.11,0.79,0.04956984783549593,0.98525,0.013349715609438524,False,False,
fine,165,0.1,0.12,0.78,0.0495880917660925,0.98525,0.013805188520345431,False,False,
fine,166,0.09,0.19,0.72,0.04959881357179611,0.98675,0.016267284178906723,False,False,
fine,167,0.1,0.13,0.77,0.04961868133476297,0.9855,0.014050371774127917,False,False,
fine,168,0.1,0.14,0.76,0.04966081529481653,0.98575,0.014566901320615375,False,False,
fine,169,0.09,0.2,0.71,0.04968967256502022,0.98675,0.01660476458261707,False,False,
fine,170,0.1,0.15,0.75,0.049713790408083394,0.986125,0.015553991422083531,False,False,
fine,171,0.1,0.16,0.74,0.04977698532255009,0.986375,0.016061522708762706,False,False,
fine,172,0.09,0.21,0.7000000000000001,0.04978886483258965,0.98675,0.016942244986335758,False,False,
fine,173,0.1,0.17,0.73,0.04984984784559055,0.9865,0.016514808369515813,False,False,
fine,174,0.1,0.18,0.72,0.049931884745463964,0.98675,0.01703819349067103,False,False,
fine,175,0.1,0.19,0.71,0.05002265347317973,0.98675,0.017085629136606745,False,False,
fine,176,0.1,0.2,0.7000000000000001,0.050121755367959604,0.986875,0.01754768579725079,False,False,
